state_code,state,month,year,pc_no,pc_name,pc_type,cand_name,cand_sex,cand_catagory,cand_age,party_abbr,votes_polled,position,total_voters,total_electors
S07,Haryana,5,2014,1,Ambala,SC,RATTAN LAL KATARIA,M,SC,62,BJP,612121,1,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,RAJ KUMAR BALMIKI,M,SC,57,INC,272047,2,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,DR. KUSUM SHERWAL,F,SC,43,INLD,129571,3,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,DR. KAPOOR SINGH,M,SC,54,BSP,102627,4,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,SURINDER PAL SINGH,M,SC,53,AAAP,63626,5,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,ARUN KUMAR,M,SC,42,CPI,11123,6,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,None of the Above,NULL,NULL,NULL,NOTA,7816,7,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,BHUPINDER KUMAR,M,SC,47,IND,3765,8,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,RAJENDER KUMAR BHATAULI,M,SC,44,BSCP,3432,9,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,BHURA RAM,M,SC,66,IND,3388,10,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,PHOOL CHAND RATTUWALA,M,SC,57,IND,3095,11,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,RAMESH CHAND,M,SC,49,IND,2715,12,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,ISHWAR SINGH,M,SC,44,IND,1446,13,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,RAM JAWARI,M,SC,48,RAKP,1290,14,1220125,1692424
S07,Haryana,5,2014,1,Ambala,SC,GURNAM SINGH,M,SC,55,IND,933,15,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,RAJ KUMAR SAINI,M,GEN,60,BJP,418112,1,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,BALBIR SINGH SAINI,M,GEN,65,INLD,288376,2,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,NAVEEN JINDAL,M,GEN,44,INC,287722,3,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,CHATTAR SINGH,M,GEN,62,BSP,68926,4,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,BALWINDER KAUR,F,GEN,51,AAAP,32554,5,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,RAJ KUMAR SAINI,M,GEN,37,IND,6061,6,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,JASVINDER JASHT BHUKHRI,M,SC,38,IND,3887,7,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,ASHWANI MALHOTRA,M,GEN,49,AITC,3251,8,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,CHUNI MANOJ KUMAR,M,GEN,32,IND,2770,9,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,RANBIR SINGH SHARMA,M,GEN,58,IND,2765,10,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,None of the Above,NULL,NULL,NULL,NOTA,2482,11,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,RAMESHWAR KUMAR SAINI,M,GEN,66,BSCP,2344,12,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,VISHNU BHAGWAN AGGARWAL,M,GEN,66,IND,2083,13,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,DAVINDER KUMAR,M,SC,33,IND,2041,14,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,MASTER DHARAMPAL DHIMAN BRAHAMAN,M,GEN,63,IND,1994,15,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,KULDEEP SINGH MALLHI,M,GEN,44,RPI,1665,16,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,RAM KISHAN,M,SC,49,LPR,1635,17,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,ANIL KUMAR,M,GEN,32,IND,1593,18,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,KANTA ALLARIA,F,SC,43,IBSPK,1534,19,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,ONKAR SINGH,M,GEN,45,NAJC,1483,20,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,GURMEET SINGH,M,GEN,47,LD,1092,21,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,KIRAN PAL,M,GEN,40,BIP,762,22,1136173,1498459
S07,Haryana,5,2014,2,Kurukshetra,GEN,CA. SATISH SINGAL,M,GEN,54,IND,760,23,1136173,1498459
S07,Haryana,5,2014,3,Sirsa,SC,CHARANJEET SINGH RORI,M,SC,43,INLD,506370,1,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,ASHOK TANWAR,M,SC,38,INC,390634,2,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,DR. SUSHIL INDORA,M,SC,54,HJCBL,241067,3,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,POONAM CHAND RATTI,M,SC,58,AAAP,66844,4,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,MANGERAM,M,SC,73,BSP,20750,5,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,COMRADE RAM KUMAR,M,SC,46,CPM,11194,6,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,RANVIR KHOBRA,M,SC,26,IND,7308,7,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,RAJBIR PALNA,M,SC,28,IND,5636,8,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,RAJ KUMAR NAGAR,M,SC,43,SP,4208,9,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,MEWA SINGH,M,SC,43,IND,4136,10,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,None of the Above,NULL,NULL,NULL,NOTA,4033,11,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,SURENDER KUMAR (URF) MENPAL PHOOLA,M,SC,36,IND,3432,12,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,HANSRAJ HANSA,M,SC,42,JM,2901,13,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,SANJIV BHOJRAJ,M,SC,26,VIP,2350,14,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,BALWANT SINGH,M,SC,45,BhSMP,2201,15,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,JAGDISH,M,SC,39,IND,2145,16,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,JAIPAL BHATTI,M,SC,44,IND,1365,17,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,MANJEET SINGH,M,SC,33,IND,1334,18,1279271,1660557
S07,Haryana,5,2014,3,Sirsa,SC,FAKIR CHAND,M,SC,55,IND,1197,19,1279271,1660557
S07,Haryana,5,2014,4,Hisar,GEN,DUSHYANT CHAUTALA,M,GEN,26,INLD,494478,1,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,KULDEEP BISHNOI,M,GEN,45,HJCBL,462631,2,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,SAMPAT SINGH,M,GEN,64,INC,102509,3,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,MANGE RAM,M,GEN,45,BSP,30446,4,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,DR. YUDHBIR SINGH KHYALIA,M,GEN,59,AAAP,28490,5,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,PHUL SINGH,M,GEN,56,CPM,6533,6,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,KULDEEP S/O NARAIN SINGH,M,GEN,30,IND,5251,7,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,KULDEEP S/O PARDUMN,M,GEN,30,IND,2587,8,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,KULDEEP S/O KARAN SINGH,M,GEN,37,IND,1886,9,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,VIJAY KUMAR SHARMA,M,GEN,43,IND,1788,10,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,DR. RAJESH MAHENDIA,M,SC,39,IND,1723,11,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,None of the Above,NULL,NULL,NULL,NOTA,1645,12,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,OM PARKASH,M,GEN,37,BhSMP,1471,13,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,KULDEEP S/O ISHWAR SINGH,M,GEN,33,IND,1242,14,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,MAMTA RANI,F,GEN,46,RPP(LB),1195,15,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,KARTAR SINGH,M,GEN,62,IND,1143,16,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,VISHNU KUMAR,M,GEN,29,IND,1048,17,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,KULDEEP S/O MADAN LAL,M,GEN,48,IND,959,18,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,KULDEEP SINGH S/O SHISHPAL,M,SC,25,BMUP,705,19,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,SUSHIL KAUSHIK,M,GEN,39,IND,700,20,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,VIKAS,M,GEN,38,IND,684,21,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,RAJ SINGH,M,GEN,39,IND,600,22,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,NARESH BATRA,M,GEN,43,IND,587,23,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,RAM PHAL,M,GEN,34,IND,463,24,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,SHIV KUMAR,M,GEN,44,IND,447,25,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,NARENDER,M,GEN,40,IND,408,26,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,KULDEEP S/O SAJJAN,M,GEN,38,IND,395,27,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,NARINDER KUMAR,M,GEN,32,IND,388,28,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,SHRAVAN KUMAR ASIJA,M,GEN,55,IND,371,29,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,SATBIR,M,GEN,53,IND,363,30,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,UMED SINGH,M,GEN,51,IND,342,31,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,ARUN KUMAR,M,GEN,31,IND,307,32,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,ATAM PARKASH,M,GEN,58,IND,300,33,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,SUSHIL NIDHI,M,GEN,41,IND,273,34,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,RAJ KUMAR,M,GEN,31,IND,255,35,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,HANSRAJ,M,SC,42,IND,245,36,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,BALWAN SINGH,M,GEN,40,IND,213,37,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,BALJEET,M,GEN,34,IND,208,38,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,YUDHVIR,M,GEN,45,IND,197,39,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,RAKESH KUMAR (RINKU BHAI),M,GEN,27,IND,176,40,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,SUNDER,M,GEN,44,IND,134,41,1156805,1517606
S07,Haryana,5,2014,4,Hisar,GEN,SITA RAM,M,GEN,34,IND,128,42,1156805,1517606
S07,Haryana,5,2014,5,Karnal,GEN,ASHWINI KUMAR,M,GEN,57,BJP,594817,1,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,ARVIND KUMAR SHARMA,M,GEN,51,INC,234670,2,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,JASWINDER SINGH SANDHU,M,GEN,58,INLD,187902,3,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,MARATHA VIRENDER VERMA,M,GEN,59,BSP,102628,4,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,PARAMJIT SINGH,M,GEN,36,AAAP,32060,5,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,MAM CHAND,M,GEN,70,CPI,10945,6,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,JAGDISH,M,GEN,65,IND,3442,7,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,None of the Above,NULL,NULL,NULL,NOTA,2929,8,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,JAGBIR SINGH RANA,M,GEN,55,IND,2775,9,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,MAHMOOD HASSAN,M,GEN,54,IND,2723,10,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,PALE RAM KASHYAP,M,GEN,47,RJP(E),2654,11,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,RAJESH KUMAR,M,GEN,34,IND,1937,12,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,KISMAT SHARMA,M,GEN,39,IND,1757,13,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,SHASHI SAINI,F,GEN,52,IND,1544,14,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,SAVITRI,F,SC,42,IND,1468,15,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,ASHISH,M,GEN,30,AIFB,1314,16,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,MAHINDER PAL,M,GEN,36,IND,1276,17,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,ARVIND TIWARI,M,GEN,45,IND,1260,18,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,DULI CHAND,M,GEN,66,LPR,1144,19,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,RAMPHAL SHARMA,M,GEN,57,IND,940,20,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,KHATAB SINGH MOR,M,GEN,38,BSCP,885,21,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,PURAN SINGH PANWAR,M,GEN,67,RVNP,865,22,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,DAVINDER SHARMA,M,GEN,50,RAKP,806,23,1193697,1684321
S07,Haryana,5,2014,5,Karnal,GEN,DEVENDER JAGLAN,M,GEN,29,RPI(A),759,24,1193697,1684321
S07,Haryana,5,2014,6,Sonipat,GEN,RAMESH CHANDER,M,GEN,54,BJP,347203,1,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,JAGBIR SINGH MALIK,M,GEN,64,INC,269789,2,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,PADAM SINGH,M,GEN,50,INLD,264404,3,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,JAI SINGH,M,GEN,62,AAAP,48597,4,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,SUMAN SINGH,M,GEN,65,BSP,24103,5,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,SUKHBIR SINGH,M,GEN,58,IND,5534,6,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,RAMESH,M,GEN,53,IND,4405,7,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,SANJAY,M,GEN,40,IND,3950,8,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,BHUPESHWAR DAYAL,M,GEN,37,IND,2525,9,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,MANOJ KUMAR,M,GEN,37,IND,2417,10,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,None of the Above,NULL,NULL,NULL,NOTA,2403,11,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,HARI PARKASH COMRADE,M,GEN,60,SUCI,1757,12,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,PADAM SINGH,M,GEN,64,IND,1375,13,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,BIJENDER KUMAR,M,SC,36,IND,965,14,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,SANT DHARAMVIR CHOTIWALA,M,GEN,42,IND,943,15,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,GULAB SINGH,M,GEN,42,PHRC,916,16,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,SITENDER SINGH,M,GEN,36,IND,899,17,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,DALBIR SINGH CHAHAL,M,GEN,28,RVNP,671,18,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,JASWANT,M,GEN,52,IND,656,19,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,SATYA NARAYAN,M,GEN,47,IND,550,20,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,ASHOK KUMAR VASHISHTH,M,GEN,37,RPI(A),492,21,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,ANIL KUMAR,M,GEN,27,RBHP,468,22,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,JAGBIR,M,SC,29,IND,357,23,986521,1417188
S07,Haryana,5,2014,6,Sonipat,GEN,ANUP SING DAHIYA,M,GEN,66,RJAVP,259,24,986521,1417188
S07,Haryana,5,2014,7,Rohtak,GEN,DEEPENDER SINGH HOODA,M,GEN,36,INC,490063,1,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,OM PARKASH DHANKAR,M,GEN,52,BJP,319436,2,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,SHAMSHER SINGH KHARKARA,M,GEN,56,INLD,151120,3,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,NAVEEN JAIHIND,M,GEN,33,AAAP,46759,4,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,MANOJ KUMAR,M,GEN,41,BSP,18690,5,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,None of the Above,NULL,NULL,NULL,NOTA,4932,6,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,VISHNU DUTT,M,SC,39,IND,3151,7,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,JAI KARAN MANDAUTHI,M,GEN,68,SUCI,2497,8,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,SATPAL,M,GEN,44,IND,2449,9,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,SAJJAN SINGH,M,GEN,66,IND,2032,10,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,SUNIL KUMAR,M,GEN,46,AITC,947,11,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,ANIL,M,GEN,30,RBHP,829,12,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,JAI SINGH,M,GEN,59,IND,614,13,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,RAVINDER KUMAR,M,SC,37,IBSPK,418,14,1045723,1567508
S07,Haryana,5,2014,7,Rohtak,GEN,KARAN SINGH,M,GEN,60,IND,394,15,1045723,1567508
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,DHARAMBIR S/O BHALE RAM,M,GEN,59,BJP,404542,1,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,BAHADUR SINGH,M,GEN,57,INLD,275148,2,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,SHRUTI CHOUDHRY,F,GEN,38,INC,268115,3,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,VED PAL TANWAR,M,GEN,44,BSP,27834,4,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,LALIT AGGARWAL,M,GEN,39,AAAP,22200,5,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,LAL CHAND,M,GEN,54,RBC,6265,6,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,MASTER SHER SINGH,M,GEN,43,CPM,3441,7,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,PURAN MAL SHARMA,M,GEN,78,IND,3195,8,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,NARENDER PICHOPA-KHURD,M,GEN,30,IND,3151,9,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,DHARAMBIR SINGH,M,GEN,44,IND,2357,10,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,None of the Above,NULL,NULL,NULL,NOTA,1994,11,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,OMBIR,M,SC,44,LPR,1617,12,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,NARESH KUMAR,M,GEN,29,SP,1493,13,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,PARDEEP SINGH TANWAR,M,GEN,52,IND,1334,14,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,CHITTER SINGH BALI,M,SC,40,IND,1060,15,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,VEDPARKASH BHARTIYA,M,SC,36,IND,1020,16,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,DHARM BIR S/O HARI SINGH,M,GEN,53,IND,995,17,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,SATPAL S/O SUBE,M,GEN,34,IND,826,18,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,DHARAMBIR S/O BANWARI,M,GEN,54,IND,708,19,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,RAJIV,M,SC,34,BMUP,603,20,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,SUDHIR CHANDWAS,M,GEN,27,IND,523,21,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,MAHAVIR SINGH,M,SC,56,IND,393,22,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,SAMSER,M,SC,43,NLP,391,23,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,SHER SINGH,M,GEN,61,IND,361,24,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,SATPAL S/O LOKRAM,M,GEN,37,IND,297,25,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,RAKESH KUMAR,M,GEN,43,IND,293,26,1031357,1473912
S07,Haryana,5,2014,8,Bhiwani-Mahendragarh,GEN,SUKHBIR SINGH,M,GEN,47,IND,275,27,1031357,1473912
S07,Haryana,5,2014,9,Gurgaon,GEN,INDERJIT SINGH RAO,M,GEN,64,BJP,644780,1,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,ZAKIR HUSSAIN,M,GEN,52,INLD,370058,2,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,RAO DHARAM PAL,M,GEN,71,INC,133713,3,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,YOGENDRA YADAV,M,GEN,50,AAAP,79456,4,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,DHARAMPAL,M,GEN,42,BSP,65009,5,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,KUSHESHWAR BHAGAT,M,GEN,43,IND,7821,6,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,FAUJI JAI KAWAR TYAGI DIXIT,M,GEN,59,IND,3147,7,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,MANOJ YADAV,M,GEN,33,IND,3043,8,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,None of the Above,NULL,NULL,NULL,NOTA,2658,9,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,AKBAR KASMI,M,GEN,42,RUC,1429,10,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,HEMANT KUMAR SAINI,M,GEN,41,BMUP,1153,11,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,MAHENDER JAT,M,GEN,41,IND,1021,12,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,KARAN SINGH JOURNALIST,M,GEN,39,IND,938,13,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,UMED SINGH,M,GEN,27,RMOP,923,14,1320647,1844906
S07,Haryana,5,2014,9,Gurgaon,GEN,MUL CHAND,M,GEN,56,IND,804,15,1320647,1844906
