state_code,state,month,year,pc_no,pc_name,pc_type,cand_name,cand_sex,cand_catagory,cand_age,party_abbr,votes_polled,position,total_voters,total_electors
S07,HARYANA,7,1999,3,Karnal,GEN,Dwarka Parsad,M,,,IND,1258,8,771194,1131448
S07,HARYANA,7,1999,3,Karnal,GEN,Anoop Singh,M,,,IND,816,9,771194,1131448
S07,HARYANA,7,1999,3,Karnal,GEN,Devi Lal,M,,,IND,755,10,771194,1131448
S07,HARYANA,7,1999,3,Karnal,GEN,Ugar Sain,M,,,IND,553,11,771194,1131448
S07,HARYANA,7,1999,3,Karnal,GEN,Ami Lal,M,,,IND,472,12,771194,1131448
S07,HARYANA,7,1999,3,Karnal,GEN,Om Parkash,M,,,IND,354,13,771194,1131448
S07,HARYANA,7,1999,3,Karnal,GEN,Tapesh Bagati,M,,,IND,342,14,771194,1131448
S07,HARYANA,7,1999,4,Sonepat,GEN,Kishan Singh Sangwan,M,,,BJP,457056,1,659535,1057175
S07,HARYANA,7,1999,4,Sonepat,GEN,Chiranji Lal,M,,,INC,190918,2,659535,1057175
S07,HARYANA,7,1999,4,Sonepat,GEN,Sanjay,M,,,SP,1999,3,659535,1057175
S07,HARYANA,7,1999,4,Sonepat,GEN,Kawal Singh,M,,,NCP,1844,4,659535,1057175
S07,HARYANA,7,1999,4,Sonepat,GEN,Sant Ram,M,,,IND,1373,5,659535,1057175
S07,HARYANA,7,1999,4,Sonepat,GEN,Hariparkash,M,,,IND,1319,6,659535,1057175
S07,HARYANA,7,1999,5,Rohtak,GEN,Inder Singh,M,,,INLD,366926,1,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Bhupinder Singh,M,,,INC,222233,2,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Arvind Kumar Sharma,M,,,IND,27265,3,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Kanta,F,,,SP,5295,4,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Suraj Mal Hooda,M,,,IND,4956,5,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Satender,M,,,IND,2387,6,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Anoop Singh,M,,,IND,921,7,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Devender Kumar,M,,,IND,753,8,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Risal Singh,M,,,IND,554,9,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Nafe,M,,,IND,540,10,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Sajjan Singh,M,,,IND,497,11,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Col Rampal Singh,M,,,IND,418,12,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Mukhtiar Singh,M,,,IND,338,13,634235,938878
S07,HARYANA,7,1999,5,Rohtak,GEN,Ram Phal,M,,,IND,290,14,634235,938878
S07,HARYANA,7,1999,6,Faridabad,GEN,Ram Chander Bainda,M,,,BJP,367842,1,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Zakir Hussain,M,,,INC,333594,2,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Shyam Sunder Kapoor,M,,,HVP,37045,3,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Daulat Singh Khatana,M,,,SP,1980,4,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Rattan Singh,M,,,IND,1169,5,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Tej Pal,M,,,IND,940,6,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Baldev Singh,M,,,IND,738,7,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Madan Lal Sharma,M,,,IND,734,8,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Tek Chand,M,,,IND,500,9,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Shiv Kumar,M,,,IND,421,10,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Ram Kishan Beniwal,M,,,IND,354,11,755003,1330157
S07,HARYANA,7,1999,6,Faridabad,GEN,Harsh Mani,M,,,IND,167,12,755003,1330157
S07,HARYANA,7,1999,7,Mahendragarh,GEN,Dr. Sudha Yadav,F,,,BJP,420706,1,752654,1236918
S07,HARYANA,7,1999,7,Mahendragarh,GEN,Inderjit Singh,M,,,INC,281566,2,752654,1236918
S07,HARYANA,7,1999,7,Mahendragarh,GEN,Raghu,M,,,BSP,25826,3,752654,1236918
S07,HARYANA,7,1999,7,Mahendragarh,GEN,Braham Dutt,M,,,IND,3793,4,752654,1236918
S07,HARYANA,7,1999,7,Mahendragarh,GEN,Lal Singh,M,,,IND,3485,5,752654,1236918
S07,HARYANA,7,1999,7,Mahendragarh,GEN,Manohar Lal,M,,,SP,3114,6,752654,1236918
S07,HARYANA,7,1999,7,Mahendragarh,GEN,Ajit Singh,M,,,IND,2890,7,752654,1236918
S07,HARYANA,7,1999,7,Mahendragarh,GEN,Ravinder Yadav,M,,,NCP,2096,8,752654,1236918
S07,HARYANA,7,1999,7,Mahendragarh,GEN,Major Prabhu Lal Batra,M,,,ABJS,1230,9,752654,1236918
S07,HARYANA,7,1999,8,Bhiwani,GEN,Ajay Singh Chautala,M,,,INLD,381255,1,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Dharambir,M,,,INC,177849,2,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Surender Singh,M,,,HVP,151686,3,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Comrade Parbhat Singh,M,,,CPM,10511,4,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Ramesh,M,,,SP,3171,5,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Ashok Kumar,M,,,IND,955,6,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Diwan Chand,M,,,IND,667,7,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Karan Singh,M,,,IND,624,8,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Krishan Kumar,M,,,IND,583,9,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Mahender Singh,M,,,IND,528,10,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Darshan,M,,,IND,495,11,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Ramesh Kumar,M,,,IND,489,12,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Dharam Pal Singh,M,,,IND,472,13,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Mahipal,M,,,IND,471,14,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Ved Prakash,M,,,IND,447,15,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Bhim Sen Chhabra,M,,,IND,371,16,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Om,M,,,IND,363,17,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Raj Kumar,M,,,IND,287,18,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Ravinder,M,,,IND,253,19,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Rajender Singh,M,,,IND,232,20,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Umed Singh S/o Udai Singh,M,,,IND,208,21,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Tajvir Singh,M,,,IND,188,22,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Kartar,M,,,IND,165,23,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Surender,M,,,IND,165,24,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Ramehar,M,,,IND,164,25,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Umed Singh S/o Bairishal Singh,M,,,IND,154,26,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Sukhchen,M,,,IND,109,27,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Mahavir Prasad,M,,,IND,100,28,740347,1053603
S07,HARYANA,7,1999,8,Bhiwani,GEN,Rajbir,M,,,IND,80,29,740347,1053603
S07,HARYANA,7,1999,9,Hissar,GEN,Surender Singh Barwala,M,,,INLD,396540,1,646513,1025344
S07,HARYANA,7,1999,9,Hissar,GEN,Birender Singh,M,,,INC,236088,2,646513,1025344
S07,HARYANA,7,1999,9,Hissar,GEN,Roopender Singh,M,,,AJBP,2204,3,646513,1025344
S07,HARYANA,7,1999,9,Hissar,GEN,Surender,M,,,IND,1648,4,646513,1025344
S07,HARYANA,7,1999,9,Hissar,GEN,Neeraj,M,,,IND,1260,5,646513,1025344
S07,HARYANA,7,1999,9,Hissar,GEN,Bhajja Ram,M,,,IND,576,6,646513,1025344
S07,HARYANA,7,1999,9,Hissar,GEN,Rattan Lal,M,,,IND,510,7,646513,1025344
S07,HARYANA,7,1999,9,Hissar,GEN,Subhash Chand,M,,,IND,476,8,646513,1025344
S07,HARYANA,7,1999,10,Sirsa,SC,Dr. Sushil Kumar Indora,M,,,INLD,419278,1,641063,1100439
S07,HARYANA,7,1999,10,Sirsa,SC,Om Parkash,M,,,INC,199552,2,641063,1100439
S07,HARYANA,7,1999,10,Sirsa,SC,Babu Lal,M,,,SP,10789,3,641063,1100439
S07,HARYANA,7,1999,10,Sirsa,SC,Brij Lal,M,,,IND,2689,4,641063,1100439
S07,HARYANA,7,1999,10,Sirsa,SC,Dr Sudarshan Kumar,M,,,IND,2372,5,641063,1100439
S07,HARYANA,7,1999,10,Sirsa,SC,Raj Kumar Nagar,M,,,IND,748,6,641063,1100439
S07,HARYANA,3,1998,1,Ambala,SC,AMAN KUMAR NAGRA,M,,,BSP,273792,1,748042,1092422
S07,HARYANA,3,1998,1,Ambala,SC,SURAJ BHAN,M,,,BJP,270928,2,748042,1092422
S07,HARYANA,3,1998,1,Ambala,SC,RAJ KUMAR,M,,,INC,174171,3,748042,1092422
S07,HARYANA,3,1998,1,Ambala,SC,AMAR DASS,M,,,JD,6258,4,748042,1092422
S07,HARYANA,3,1998,1,Ambala,SC,MAYA RAM,M,,,BSP(A),5819,5,748042,1092422
S07,HARYANA,3,1998,1,Ambala,SC,MAN PHOOL SINGH,M,,,SJP(R),5421,6,748042,1092422
S07,HARYANA,3,1998,1,Ambala,SC,SUNDER LAL,M,,,IND,2414,7,748042,1092422
S07,HARYANA,3,1998,1,Ambala,SC,KEHAR SINGH,M,,,IND,1257,8,748042,1092422
S07,HARYANA,3,1998,1,Ambala,SC,JAGDISH LAL,M,,,IND,486,9,748042,1092422
S07,HARYANA,3,1998,2,Kurukshetra,GEN,KAILASHO  DEVI,F,,,HLD(R),333387,1,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,KULDIP SHARMA,M,,,INC,191867,2,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,JATINDER SINGH KAKA,M,,,HVP,181791,3,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,SHYAM SINGH RANA,M,,,SJP(R),42105,4,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,HAWA SINGH,M,,,AIIC(S),6559,5,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,BALBIR,M,,,IND,2368,6,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,MAHINDER SINGH,M,,,SP,2285,7,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,BALI RAM,M,,,IND,2274,8,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,AMAR SHARMA,M,,,SHS,1264,9,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,GURNAM SINGH,M,,,IND,705,10,773841,1089508
S07,HARYANA,3,1998,2,Kurukshetra,GEN,RAJ KUMAR,M,,,IND,629,11,773841,1089508
S07,HARYANA,3,1998,3,Karnal,GEN,BHAJAN LAL,M,,,INC,327750,1,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,I.D. SWAMI,M,,,BJP,275689,2,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,UMED SINGH KASHYAP,M,,,HLD(R),156565,3,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,CHASAM PAL SINGH NAIN,M,,,JD,15900,4,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,RAJENDER SINGH VERMA,M,,,SJP(R),9837,5,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,BIJENDER,M,,,IND,4114,6,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,ISHWAR CHAND AGGARWAL,M,,,SP,2827,7,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,NARESH,M,,,IND,1016,8,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,MITTAR PAL,M,,,AJBP,996,9,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,MOHAN RAO SAHEB,M,,,IND,644,10,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,MANPHOOL SINGH,M,,,IND,484,11,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,LAJ PAT RAI,M,,,IND,423,12,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,CHHAKAN LAL,M,,,IND,264,13,806138,1137817
S07,HARYANA,3,1998,3,Karnal,GEN,SOM PARKASH KASHYAP,M,,,IND,229,14,806138,1137817
S07,HARYANA,3,1998,4,Sonepat,GEN,KISHAN SINGH,M,,,HLD(R),290299,1,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,ABHEY RAM DAHIYA,M,,,HVP,152975,2,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,ARVIND KUMAR,M,,,SHS,143911,3,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,BALBIR,M,,,INC,82292,4,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,SANJAY,M,,,SP,3774,5,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,HARSARUP SINGH,M,,,IND,3362,6,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,RAMEHAR,M,,,IND,3152,7,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,KITAB SINGH,M,,,IND,2747,8,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,RAJ SINGH TEHLAN,M,,,JP,1865,9,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,RAJ PAL,M,,,IND,1676,10,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,BASANT,M,,,IND,1643,11,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,HARI PARKASH,M,,,IND,1461,12,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,RAJESH KUMAR,M,,,IND,1376,13,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,ROHTAS,M,,,IND,870,14,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,SAT GURU DASS,M,,,IND,282,15,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,DHARAMVIR,M,,,IND,279,16,699624,1059823
S07,HARYANA,3,1998,4,Sonepat,GEN,KELAWATI,F,,,IND,243,17,699624,1059823
S07,HARYANA,3,1998,5,Rohtak,GEN,BHUPINDER SINGH,M,,,INC,254951,1,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,DEVI LAL S/O SH. LEKH RAM,M,,,HLD(R),254568,2,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,SWAMI INDERVESH,M,,,BJP,130895,3,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,RAM CHANDER JANGRA,M,,,IND,4628,4,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,ANOOP SINGH,M,,,IND,3776,5,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,KAPTAN SINGH RATHEE,M,,,SP,2717,6,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,OMKAR,M,,,IND,1623,7,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,MUKESH KUMAR,M,,,IND,1093,8,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,UMED SINGH,M,,,JP,1071,9,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,VIJAY KUMAR,M,,,IND,906,10,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,MUKHTARE,M,,,IND,805,11,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,RADHEY SHYAM,M,,,IND,775,12,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,NAFE,M,,,IND,461,13,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,RAMDHARI ATTKAN,M,,,IND,366,14,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,DEVI LAL S/O SH. GURDAYAL,M,,,IND,270,15,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,LT.COL.HARI NARAYAN,M,,,IND,191,16,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,MUKHTIAR SINGH,M,,,IND,164,17,667639,939007
S07,HARYANA,3,1998,5,Rohtak,GEN,HARISH CHANDER,M,,,IND,154,18,667639,939007
S07,HARYANA,3,1998,6,Faridabad,GEN,RAMCHANDER BAINDA,M,,,BJP,304022,1,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,KHURSHID AHMAD,M,,,INC,288679,2,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,AVTAR SINGH BHADANA,M,,,SJP(R),173890,3,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,DHARMBIR BHADANA,M,,,BSP,118009,4,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,MOHD. AZAZ KHAN,M,,,SP,4180,5,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,MAHADEV SHARMA,M,,,JD,3194,6,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,FAROOK,M,,,IND,2303,7,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,KRISHAN KUMAR,M,,,IND,1036,8,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,MANGE RAM,M,,,MSP,968,9,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,SUMITRA,F,,,IND,800,10,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,POONAM SINGH,F,,,AJBP,673,11,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,RATTAN SINGH,M,,,IND,528,12,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,PREMPAL SINGH,M,,,ABHS,441,13,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,SATYAVIR,M,,,IND,314,14,913289,1390542
S07,HARYANA,3,1998,6,Faridabad,GEN,DHYAN SINGH,M,,,IND,250,15,913289,1390542
S07,HARYANA,3,1998,7,Mahendragarh,GEN,INDERJIT SINGH,M,,,INC,329126,1,803923,1225797
S07,HARYANA,3,1998,7,Mahendragarh,GEN,COL .RAM SINGH,M,,,BJP,260990,2,803923,1225797
S07,HARYANA,3,1998,7,Mahendragarh,GEN,RAGHU YADAV,M,,,BSP,188351,3,803923,1225797
S07,HARYANA,3,1998,7,Mahendragarh,GEN,TEK CHAND,M,,,IND,4936,4,803923,1225797
S07,HARYANA,3,1998,7,Mahendragarh,GEN,MAHENDER SINGH S/O RAO LAL SINGH,M,,,IND,3330,5,803923,1225797
S07,HARYANA,3,1998,7,Mahendragarh,GEN,PROFESSOR SURJIT SINGH,M,,,IND,2143,6,803923,1225797
S07,HARYANA,3,1998,7,Mahendragarh,GEN,COMRADE RAJENDER,M,,,IND,2040,7,803923,1225797
S07,HARYANA,3,1998,7,Mahendragarh,GEN,MAJOR PARBHU  LAL BATRA,M,,,ABJS,1677,8,803923,1225797
S07,HARYANA,3,1998,7,Mahendragarh,GEN,SATENDRA PRASAD,M,,,IND,546,9,803923,1225797
S07,HARYANA,3,1998,8,Bhiwani,GEN,SURENDER SINGH S/O BANSI LAL,M,,,HVP,361257,1,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,AJAY  SINGH,M,,,HLD(R),351546,2,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,RANBIR SINGH MAHENDER,M,,,INC,27789,3,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,CHHAJU RAM,M,,,JD,3161,4,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,BIR SINGH FAUJI,M,,,IND,886,5,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,MAHENDER  S/O VED PARKASH,M,,,IND,792,6,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,Dr. RAM SINGH PACHAR,M,,,IND,781,7,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,MAHENDER  S/O GIG RAJ,M,,,IND,726,8,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,RAJ PAL,M,,,IND,491,9,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,LAXMI,F,,,ABHM,426,10,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,SUKHCHEN,M,,,IND,358,11,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,SURENDER SINGH S/O DHOOP SINGH,M,,,IND,322,12,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,VINOD KUMAR,M,,,SHS,277,13,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,PARAMJIT SINGH,M,,,IND,204,14,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,SURENDER,M,,,IND,188,15,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,SATVIR SINGH,M,,,IND,171,16,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,SURENDER KUMAR,M,,,IND,150,17,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,RAM MEHAR,M,,,IND,145,18,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,TARA CHAND,M,,,IND,135,19,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,SAT PAL,M,,,IND,122,20,759694,1052297
S07,HARYANA,3,1998,8,Bhiwani,GEN,HAWA SINGH,M,,,IND,63,21,759694,1052297
S07,HARYANA,3,1998,9,Hissar,GEN,SURENDER SINGH BARWALA,M,,,HLD(R),260271,1,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,OM  PARKASH JINDAL,M,,,HVP,179780,2,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,JAI  PARKASH ALIAS J.P.,M,,,SJP(R),171129,3,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,RANJIT SINGH,M,,,INC,73251,4,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,PHOOL SINGH SHEOKAND,M,,,CPM,25366,5,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,ASHWANI KUMAR,M,,,LS,2992,6,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,RAM KUMAR,M,,,IND,2867,7,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,PREM SINGH,M,,,IND,2396,8,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,AJAY,M,,,IND,1957,9,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,BAHADUR SINGH,M,,,BKKGP,1819,10,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,JAI PARKASH  S/O JAI LAL,M,,,IND,1154,11,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,SHASHI BHARAT BHUSHAN,M,,,NPAP,919,12,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,KARTAR SINGH,M,,,IND,648,13,733670,1026332
S07,HARYANA,3,1998,9,Hissar,GEN,SURENDER SINGH,M,,,IND,573,14,733670,1026332
S07,HARYANA,3,1998,10,Sirsa,SC,DR.SUSHIL KUMAR INDORA,M,,,HLD(R),309451,1,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,SELJA,F,,,INC,215521,2,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,HANS RAJ,M,,,BJP,184562,3,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,JOGINDER SINGH,M,,,CPI,11270,4,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,DARSHAN LAL,M,,,IND,2397,5,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,SUSHIL KUMAR,M,,,IND,1598,6,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,CHHOTA SINGH,M,,,IND,1371,7,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,PHOOL SINGH,M,,,IND,1137,8,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,PARTAP,M,,,IND,1034,9,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,OM PARKASH,M,,,IND,1008,10,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,RAJ KUMAR,M,,,IND,899,11,741695,1073350
S07,HARYANA,3,1998,10,Sirsa,SC,BALJEET SINGH,M,,,IND,879,12,741695,1073350